Symbol,Score,ENSG
ADCY8,4.712512431103466e-06,ENSG00000155897
UBE2V2,0.00027997636033125103,ENSG00000169139
EZR,0.00024401188029447905,ENSG00000092820
RB1CC1,6.92668754548617e-05,ENSG00000023287
ADGRL3,1.6416798901227497e-05,ENSG00000150471
ERN2,1.716031289363739e-05,ENSG00000134398
ZDHHC5,3.997126262460175e-06,ENSG00000156599
PTPRB,7.990278538036053e-06,ENSG00000127329
FEZ1,0.00018721674099560827,ENSG00000149557
TLE1,5.868591044964458e-05,ENSG00000196781
KIRREL3,5.807599341959967e-06,ENSG00000149571
CNTN1,1.522893396669915e-05,ENSG00000018236
UNC13A,1.1766356512883787e-05,ENSG00000130477
PPFIA2,1.412375144406277e-05,ENSG00000139220
TENM2,4.200737173344591e-05,ENSG00000145934
GPR19,7.429907597686482e-07,ENSG00000183150
TENM4,1.744106851284377e-06,ENSG00000149256
ACTN4,0.00020477692215910544,ENSG00000130402
PHB2,0.0003176762125148211,ENSG00000215021
ITGB7,1.2847919236812927e-05,ENSG00000139626
EPHA10,5.0590578951873415e-06,ENSG00000183317
RPN2,0.00023220094562170757,ENSG00000118705
AGAP2,1.1482797725996941e-05,ENSG00000135439
ENO2,0.0002268381429755496,ENSG00000111674
CUX2,5.065018308626866e-06,ENSG00000111249
DAGLA,1.4069430171665448e-05,ENSG00000134780
ROBO3,4.172506461320549e-06,ENSG00000154134
UBE2N,0.0004934941930318714,ENSG00000177889
FGFR3,6.131334159380802e-06,ENSG00000068078
SLC7A11,9.431990614140315e-06,ENSG00000151012
ACTN1,0.00022468249320882643,ENSG00000072110
FAT2,6.620027306451159e-06,ENSG00000086570
UNC5A,3.2815102027272233e-06,ENSG00000113763
C2CD5,0.00041234058800971977,ENSG00000111731
AMPH,2.1575317198814797e-05,ENSG00000078053
SCRIB,6.570149349700692e-05,ENSG00000180900
SLC12A2,3.2546990210751295e-05,ENSG00000064651
RDH11,5.868612719437275e-05,ENSG00000072042
ITGA7,3.7341391114695413e-06,ENSG00000135424
ERC1,0.00014234141517074106,ENSG00000082805
SEL1L,0.00012881826267923307,ENSG00000071537
ERC2,8.267542062506254e-06,ENSG00000187672
SHANK1,9.734396768583646e-06,ENSG00000161681
ITGAV,4.340108727544532e-05,ENSG00000138448
UBFD1,2.3539068855200336e-05,ENSG00000103353
CACNA1F,4.665286681555411e-06,ENSG00000102001
MYO5C,4.976633473576156e-05,ENSG00000128833
NBEAL1,3.2178445493194034e-05,ENSG00000144426
NCAM2,2.4769360898642547e-06,ENSG00000154654
NPC1,8.985366252375867e-05,ENSG00000141458
DNM2,0.00011675212857365106,ENSG00000079805
TANC2,2.9074188019390255e-05,ENSG00000170921
ITGB3,2.4824996092684354e-05,ENSG00000259207
OLFM2,1.732093364326148e-06,ENSG00000105088
BRSK1,2.1633780079622298e-05,ENSG00000160469
ADGRL1,1.5407301060311853e-05,ENSG00000072071
ACLY,0.0002353071608906759,ENSG00000131473
DTNA,8.194750469831444e-06,ENSG00000134769
NPHS1,4.280070246676249e-06,ENSG00000161270
WNT7A,5.810152467079578e-06,ENSG00000154764
KIF21B,3.813802087210772e-05,ENSG00000116852
ABL1,0.00011347482800888904,ENSG00000097007
NRAS,0.00011459830354617602,ENSG00000213281
FABP3,3.350006345932084e-05,ENSG00000121769
BGLAP,2.2636512333773125e-07,ENSG00000242252
ERN1,7.293759479831817e-05,ENSG00000178607
UQCRQ,0.0001451312188689155,ENSG00000164405
IGKV1D-12,6.661181886471014e-08,ENSG00000278857
NAPA,0.000257473301638557,ENSG00000105402
FLRT2,6.983753644009592e-06,ENSG00000185070
EPHA1,1.0818423249623323e-05,ENSG00000146904
PTPRG,1.4293981485338461e-05,ENSG00000144724
UBA1,0.0005602773059829785,ENSG00000130985
PCK1,1.7523385962396573e-05,ENSG00000124253
FGF9,5.068106072417077e-07,ENSG00000102678
EPHB3,1.4667291491002038e-05,ENSG00000182580
STX1B,5.5954592781767384e-05,ENSG00000099365
SSTR4,2.165010197233025e-06,ENSG00000132671
GDF1,5.3120922388576316e-08,ENSG00000130283
SRC,8.97704619746335e-05,ENSG00000197122
GRK5,1.7560108328808415e-05,ENSG00000198873
EPHA2,1.8923357306835345e-05,ENSG00000142627
EPHB4,2.3405058834746198e-05,ENSG00000196411
SDC4,3.7101340482244235e-05,ENSG00000124145
GABRA3,5.938050625730039e-06,ENSG00000011677
LAMC1,5.935415034014633e-05,ENSG00000135862
PDC,1.8090280962214142e-06,ENSG00000116703
MAOA,1.8078124777095444e-05,ENSG00000189221
EPHA8,8.939767912329289e-06,ENSG00000070886
KDR,9.052793950515774e-06,ENSG00000128052
GABRR2,8.869731460106031e-07,ENSG00000111886
EPHA7,1.4422796216626497e-05,ENSG00000135333
ADAM15,4.221676409454518e-05,ENSG00000143537
ARHGEF6,7.071877317902792e-06,ENSG00000129675
DLG3,4.025224209920342e-05,ENSG00000082458
UNC5B,2.3536456283022367e-06,ENSG00000107731
NEGR1,2.811834655257953e-06,ENSG00000172260
CSPG4,1.0423524973080828e-05,ENSG00000173546
PPP1R9B,2.967515412326595e-05,ENSG00000108819
CD101,6.841391518091152e-06,ENSG00000134256
RBM15B,7.72158892280502e-05,ENSG00000259956
SERINC2,6.640978341558816e-05,ENSG00000168528
TENM1,1.3422930985098008e-05,ENSG00000009694
ACE2,6.29521935523625e-06,ENSG00000130234
SPTBN5,5.99275926590601e-06,ENSG00000137877
CACNA1I,5.7007347499083285e-06,ENSG00000100346
CNTN3,2.3339390904117935e-06,ENSG00000113805
RFC2,0.00030070162667044395,ENSG00000049541
TNPO2,0.00013027979659944148,ENSG00000105576
HELLS,0.00012555695964005988,ENSG00000119969
NOSIP,0.0001768237662503301,ENSG00000142546
POLR2E,0.000350606592533178,ENSG00000099817
PSMB2,0.0004116800051978896,ENSG00000126067
SLIRP,9.698287496456493e-05,ENSG00000119705
NEDD4L,0.0001235421195601787,ENSG00000049759
RPS19,0.0004013195997150473,ENSG00000105372
SDHB,0.0002680062342417825,ENSG00000117118
SHMT1,0.0002704862356381066,ENSG00000176974
PYCR2,0.0001506688990954578,ENSG00000143811
FMR1,7.734739811885116e-05,ENSG00000102081
ATP5F1D,0.00025438716780612497,ENSG00000099624
TARDBP,0.00020054604844367029,ENSG00000120948
PSMD1,0.00030033703912897385,ENSG00000173692
CHEK1,0.00029601622863235797,ENSG00000149554
UQCRH,9.114120142148108e-05,ENSG00000173660
UQCRC2,0.0001607625832017743,ENSG00000140740
RBM15,0.00010872279091159031,ENSG00000162775
CSTF1,0.00011183056914961632,ENSG00000101138
DCAF7,0.00016588567858453655,ENSG00000136485
RNF40,0.00023271473505300644,ENSG00000103549
EI24,0.00010405062999644569,ENSG00000149547
AK6,1.596152831517283e-05,ENSG00000085231
ADRM1,0.0002193426549572728,ENSG00000130706
TUBGCP3,0.0005908250117495108,ENSG00000126216
DCAF13,0.0003622960798554868,ENSG00000164934
PCGF3,3.743175075727181e-05,ENSG00000185619
PSMD13,0.00039001175106613995,ENSG00000185627
RPL17,0.00022519671332848508,ENSG00000265681
POLD2,0.0013634656708001595,ENSG00000106628
ZNG1A,0.00010091382348383754,ENSG00000172785
PTBP1,0.0003293696734201928,ENSG00000011304
GPR89B,4.741820825321329e-05,ENSG00000188092
NSRP1,5.8474244473889974e-05,ENSG00000126653
NAT10,0.00035329908019625074,ENSG00000135372
RPS17,0.00043062585541063514,ENSG00000182774
VPS45,0.0001578145202422619,ENSG00000136631
CORO1B,0.00021267857227575378,ENSG00000172725
MLH1,0.0002486786992024025,ENSG00000076242
CDK1,0.000878087249754858,ENSG00000170312
RPL18,0.00026083498913999,ENSG00000063177
CWC25,0.00016220958461695193,ENSG00000273559
FLNA,0.00016344636442864908,ENSG00000196924
EIF5B,0.00012417540763860004,ENSG00000158417
SYMPK,0.00013914082092212794,ENSG00000125755
FDPS,0.00015781775235078333,ENSG00000160752
KHSRP,0.0002102851580546805,ENSG00000088247
MTHFD1L,0.0001242422983450543,ENSG00000120254
NOMO1,8.21582380661985e-05,ENSG00000103512
AATF,0.0003087011376546485,ENSG00000275700
ARIH1,9.105706249370282e-05,ENSG00000166233
PABPC1,0.00025366530909947424,ENSG00000070756
RECQL4,8.727581733625532e-05,ENSG00000160957
GPALPP1,0.00010641831879116775,ENSG00000133114
HNRNPU,0.0002985804975674743,ENSG00000153187
DNAJB14,5.424284089883491e-05,ENSG00000164031
SPCS2,0.0002034653886235104,ENSG00000118363
USP39,0.00024787266845920547,ENSG00000168883
ZBTB8OS,3.6144441113964534e-05,ENSG00000176261
CPSF1,0.0002570107795553658,ENSG00000071894
MBD3,9.863483634973002e-05,ENSG00000071655
THOC1,0.0003588254861653053,ENSG00000079134
CNDP2,0.00021650024313632558,ENSG00000133313
DNAJA2,0.0002594083545835004,ENSG00000069345
NAA50,0.00016029378312241364,ENSG00000121579
JMJD4,2.3892777056302188e-05,ENSG00000081692
NOMO2,8.545165626795032e-05,ENSG00000185164
TAF15,0.00011741211606832294,ENSG00000270647
NSMCE2,2.8516602275385837e-05,ENSG00000156831
CUL3,0.0004176535787635262,ENSG00000036257
PGM3,0.00012105829714836718,ENSG00000013375
GPX1,5.579177340132163e-05,ENSG00000233276
ATAD5,1.7639209194353045e-05,ENSG00000176208
TPM3,6.064707012782871e-05,ENSG00000143549
CLTC,0.000505548148257414,ENSG00000141367
HSF1,0.00011876900835294907,ENSG00000185122
MYB,3.704907199899308e-05,ENSG00000118513
RAD54L,0.00017559817220542004,ENSG00000085999
DDX50,0.00012553781802583495,ENSG00000107625
PRKACB,0.00014833278896795866,ENSG00000142875
PRKN,2.492275459765611e-05,ENSG00000185345
MPPE1,7.48323381922866e-05,ENSG00000154889
UHRF1,0.00011997840204788074,ENSG00000276043
ABRAXAS1,1.0927407419627172e-05,ENSG00000163322
CHD1L,6.368482331323895e-05,ENSG00000131778
TYW1B,6.572308661251429e-05,ENSG00000277149
NVL,0.00014411136749199497,ENSG00000143748
PDCD6,0.00012916874849112575,ENSG00000249915
KDM6A,9.470879743264001e-05,ENSG00000147050
FKBP1A,0.00021642420246891623,ENSG00000088832
PSMB3,0.00041578180344871516,ENSG00000277791
TP53,0.00013770163300945256,ENSG00000141510
NDUFS7,0.0001429713977102637,ENSG00000115286
TYW1,8.772038086802829e-05,ENSG00000198874
SLC4A1AP,9.775962696211503e-05,ENSG00000163798
VAC14,0.0001252253127544292,ENSG00000103043
METTL2A,9.89154771121951e-05,ENSG00000087995
ELOA,7.781626283030737e-05,ENSG00000011007
BAZ1A,0.0001581283716175885,ENSG00000198604
SELENOT,2.0956055612147988e-05,ENSG00000198843
CHD1,0.00017823720878883763,ENSG00000153922
USP36,9.819801873276603e-05,ENSG00000055483
ZNG1C,7.767828923759537e-05,ENSG00000196873
HM13,0.0001021471232008935,ENSG00000101294
EIF2B4,0.00012223302233746892,ENSG00000115211
SMAP2,5.735035696032539e-05,ENSG00000084070
UBR1,8.659708006338538e-05,ENSG00000159459
TRAPPC3,0.00010873912377263373,ENSG00000054116
CUL4A,0.00011274427720715026,ENSG00000139842
HDLBP,0.00020216007480957764,ENSG00000115677
POLE,0.00014995727295829872,ENSG00000177084
TAFAZZIN,6.775904886154027e-05,ENSG00000102125
UCHL3,0.00023391720698765007,ENSG00000118939
NDUFAF6,0.00010370683005711992,ENSG00000156170
MYC,7.744584244666461e-05,ENSG00000136997
RPRD1B,0.0001230076796445617,ENSG00000101413
KBTBD4,6.866577607412524e-06,ENSG00000123444
DDX3X,0.0002547681883413683,ENSG00000215301
AP2B1,0.0002755609198179384,ENSG00000006125
RPL10,0.00022570587425742406,ENSG00000147403
TTI1,0.00010379383635291071,ENSG00000101407
POLA1,0.0003127632426195112,ENSG00000101868
IVD,0.000125095922369795,ENSG00000128928
EMG1,0.00027742689982944945,ENSG00000126749
ABCB7,0.00010466872973340906,ENSG00000131269
RNF34,2.7767784314852658e-05,ENSG00000170633
GPX4,9.271950851409566e-05,ENSG00000167468
BOP1,0.00035328573479213063,ENSG00000261236
HNRNPA2B1,0.00025352491037418325,ENSG00000122566
EIF2D,0.00017688510001162658,ENSG00000143486
HSPA4,0.00033346916214045604,ENSG00000170606
ZNG1F,8.924833703692853e-05,ENSG00000215126
UBE2C,7.149174731598283e-05,ENSG00000175063
CTNNBL1,0.000321692874039623,ENSG00000132792
PSME3,0.0001483434301222824,ENSG00000131467
MSH6,0.0003314006222534409,ENSG00000116062
ZC3H14,0.00013312680260766307,ENSG00000100722
ILK,0.0002069937515634536,ENSG00000166333
TAF10,6.119734037714928e-05,ENSG00000166337
SCMH1,4.979262746166953e-05,ENSG00000010803
ESF1,0.0004823366938806336,ENSG00000089048
DDX52,0.0002117411250700064,ENSG00000278053
POLR1D,7.518502621352346e-05,ENSG00000186184
UBXN1,0.00011247542595418833,ENSG00000162191
NOP16,0.00017870778579869516,ENSG00000048162
CHFR,5.325718031316352e-05,ENSG00000072609
SRP19,0.0002290880830526212,ENSG00000153037
ELOF1,0.00018423347407179575,ENSG00000130165
MND1,3.997990459190512e-05,ENSG00000121211
CENPP,4.308780066746228e-05,ENSG00000188312
MASTL,0.00013676520099028673,ENSG00000120539
SMC6,0.00015221801160219544,ENSG00000163029
SSNA1,8.856250641080147e-05,ENSG00000176101
MRPL51,8.192083123838889e-05,ENSG00000111639
EIF3K,0.00012876480673365865,ENSG00000178982
PSMB6,0.0003887265562314688,ENSG00000142507
WRAP73,0.0001631019716687077,ENSG00000116213
HNRNPUL1,6.144556742319402e-05,ENSG00000105323
LYPLA1,0.00018567845893192064,ENSG00000120992
SRSF3,0.00015753646551010968,ENSG00000112081
RPL13A,0.00028364465813200944,ENSG00000142541
HUWE1,0.00016707128006050688,ENSG00000086758
MIER2,1.5809493745479785e-05,ENSG00000105556
ILF2,0.00022450663945812983,ENSG00000143621
SMARCA1,0.0002129105399145377,ENSG00000102038
METTL26,3.879036074219865e-05,ENSG00000130731
PTGES3,0.00034295774341302696,ENSG00000110958
RTF2,8.199005659073961e-05,ENSG00000022277
PSME2,0.00010273277517042671,ENSG00000100911
DYRK2,5.803888224123846e-05,ENSG00000127334
FANCL,4.08934293811424e-05,ENSG00000115392
WDR83OS,4.288423480766535e-05,ENSG00000105583
HMGN3,1.1838576172895255e-05,ENSG00000118418
EP400,6.755396690435883e-05,ENSG00000183495
RBM26,0.00012438984480216348,ENSG00000139746
SIRT2,0.00021573277555794474,ENSG00000068903
ATM,9.709627612971051e-05,ENSG00000149311
DOT1L,3.05947133451086e-05,ENSG00000104885
CASP7,2.1776370533507383e-05,ENSG00000165806
MDC1,5.096585119487469e-05,ENSG00000137337
UPF3B,0.0001985144162765212,ENSG00000125351
NUP42,4.1914341405724125e-05,ENSG00000136243
IDH3B,0.0001889573285719929,ENSG00000101365
E2F3,5.6073662529541445e-05,ENSG00000112242
PUS3,7.935374298433688e-05,ENSG00000110060
DCTN3,0.00012319787880373553,ENSG00000137100
AP2M1,0.00024164770494963954,ENSG00000161203
DHPS,0.00014269750660156222,ENSG00000095059
TAP2,3.7539887321849515e-05,ENSG00000204267
PITRM1,0.00011670687378004495,ENSG00000107959
SETD1B,9.424656164561527e-05,ENSG00000139718
DDX27,0.0002642679855032239,ENSG00000124228
TPD52L2,8.701033551894449e-05,ENSG00000101150
DOCK1,6.54837463662421e-05,ENSG00000150760
GEN1,8.633378813439903e-05,ENSG00000178295
PRMT2,6.450044144211339e-06,ENSG00000160310
NDUFA5,0.00021512366902009546,ENSG00000128609
LARP4B,5.286949549151456e-05,ENSG00000107929
WDR6,6.127530223435721e-05,ENSG00000178252
RAD51C,8.097430286564065e-05,ENSG00000108384
RBBP6,0.00034049404735018096,ENSG00000122257
MRPL55,6.57135128586764e-05,ENSG00000162910
DDX1,0.0002656511347473666,ENSG00000079785
CDK11B,4.1130833791468426e-05,ENSG00000248333
BPTF,0.00012772490536458393,ENSG00000171634
WTAP,8.905186681239455e-05,ENSG00000146457
ZMYND11,3.740271406537285e-05,ENSG00000015171
ERCC5,0.00010550498243978986,ENSG00000134899
UGP2,9.532012434475028e-05,ENSG00000169764
OTUD6B,9.374366800777838e-05,ENSG00000155100
PCMT1,0.00016972978131218785,ENSG00000120265
GTF2H3,0.00012744706891078782,ENSG00000111358
CNOT2,0.00011231911128006708,ENSG00000111596
KYAT3,4.5329937984897835e-05,ENSG00000137944
RFC3,0.0002883409652365296,ENSG00000133119
TONSL,4.671954339067617e-05,ENSG00000160949
ALG11,5.850249962455101e-05,ENSG00000253710
CASP2,6.564618342926183e-06,ENSG00000106144
PPP1CC,0.0003331568365154349,ENSG00000186298
GPS1,0.0002715305636539201,ENSG00000169727
AP1M1,0.00027573352964606595,ENSG00000072958
SELENOH,1.5099146094509861e-05,ENSG00000211450
BLOC1S2,7.075816729300882e-05,ENSG00000196072
ZMYM2,4.519049079601391e-05,ENSG00000121741
RRP12,0.0003364226253161782,ENSG00000052749
INTS11,6.428145746616296e-05,ENSG00000127054
MTRF1,1.759069203619561e-05,ENSG00000120662
CCDC47,0.0002035668705853307,ENSG00000108588
MLST8,0.00012559548556880646,ENSG00000167965
MED6,0.00010714621173435281,ENSG00000133997
KIFC1,0.000550540412308718,ENSG00000237649
NLE1,0.00025742054059680805,ENSG00000073536
CFDP1,0.00012777667330392004,ENSG00000153774
GET1,4.0053214079992514e-05,ENSG00000182093
ANAPC11,8.24377392211244e-05,ENSG00000141552
BARD1,9.919795334206346e-05,ENSG00000138376
UAP1L1,0.0001516283979931841,ENSG00000197355
PSMA8,0.0001387004243892196,ENSG00000154611
UBE2D2,0.00017896002400268215,ENSG00000131508
LARS1,0.00036106542787843227,ENSG00000133706
RER1,0.00018761785929047813,ENSG00000157916
IPO8,0.00020512474575965243,ENSG00000133704
NARF,7.271280371743145e-05,ENSG00000141562
SDHA,0.00024187742803652803,ENSG00000073578
SETDB2,1.6260002582579116e-05,ENSG00000136169
PHF19,4.277243031144418e-05,ENSG00000119403
UPF3A,0.00013966169573368943,ENSG00000169062
MBIP,5.269758614460251e-05,ENSG00000151332
PRDX1,0.0003027641574160122,ENSG00000117450
TAX1BP3,0.00012245861428687222,ENSG00000213977
CENPE,0.0003863388201225528,ENSG00000138778
EEF1D,0.00025306540738021107,ENSG00000104529
CTDP1,0.00023410430353058327,ENSG00000060069
VPS11,0.0001125793515986171,ENSG00000160695
PRPF38B,6.940792314548826e-05,ENSG00000134186
INTS12,3.48172161696354e-05,ENSG00000138785
MRM1,1.7119622450538534e-05,ENSG00000278619
EXOC7,7.809021884239958e-05,ENSG00000182473
HNRNPM,0.00019845112420932006,ENSG00000099783
BOLA2,5.560775389560999e-05,ENSG00000183336
